562 Fuel ,Cast ,17x7,26.5,12.0201986
562 Kabuki ,Cast ,17x7,27,12.2469948
57Motorsport G07WT,Cast,17x7,18,8.1646632
5Zigen 5ZR Copse ,Cast/Spun ,16x7,15.7,7.12140068
5Zigen 5ZR Copse ,Cast/Spun ,17x7,23,10.4326252
5Zigen 5ZR Copse ,Cast/Spun ,17x7.5,23.5,10.6594214
5Zigen 5ZR Copse ,Cast/Spun ,18x10,26,11.7934024
5Zigen Beckets FN-01R ,Forged ,15x7,10.6,4.80807944
5Zigen Beckets FN-01R ,Forged ,16x7,11.7,5.30703108
5Zigen Beckets FN-01R ,Forged ,17x7.5,13.9,6.30493436
5Zigen Beckets FN-01R ,Forged ,17x8,14.7,6.66780828
5Zigen Beckets FN-01R ,Forged ,17x8.5,15.4,6.98532296
5Zigen Beckets FN-01R ,Forged ,17x9,15.6,7.07604144
5Zigen Beckets FN-01R ,Forged ,17x9.5,15.8,7.16675992
5Zigen Copse ,Cast ,15x7,11,4.9895164
5Zigen DIV.3 ,Cast ,15x6.5,12.6,5.71526424
5Zigen Fighter,Cast,17x7,17,7.7110708
5Zigen Fireball ,Cast ,17x7,18,8.1646632
5Zigen Fireball Typhoon ,Cast ,17x7.5,21.5,9.7522366
5Zigen Fireball Typhoon ,Cast ,17x8,22,9.9790328
5Zigen Fireball Typhoon ,Cast ,17x9,22.5,10.205829
5Zigen FN01R-C,Cast,15x7,14,6.3502936
5Zigen FN01R-C,Cast,16x7,15,6.803886
5Zigen FN01R-C,Cast,17x10,21.5,9.7522366
5Zigen FN01R-C,Cast,17x7,16,7.2574784
5Zigen FN01R-C,Cast,17x8,17,7.7110708
5Zigen FN01R-C,Cast,17x9,19,8.6182556
5Zigen FN01R-C,Cast,18x7.5,18.5,8.3914594
5Zigen FN01R-C,Cast,18x8.5,21.5,9.7522366
5Zigen FN01R-C,Cast,18x9.5,23,10.4326252
5Zigen Heidfeld,Cast,17x7,19,8.6182556
5Zigen Heidfeld,Cast,18x7.5,20,9.071848
5Zigen Heidfeld 2-Piece,Cast/Spun ,17x7.5,24.3,11.02229532
5Zigen Hyper 5ZR,Cast,18x7.5,25,11.33981
5Zigen Imperio M05 ,Cast ,17x7,19,8.6182556
5Zigen Imperio M05 ,Cast ,18x7.5,20.5,9.2986442
5Zigen Imperio S08 ,Cast ,16x7,19.8,8.98112952
5Zigen Imperio S08 ,Cast ,17x7,20.5,9.2986442
5Zigen N1R-SP08 ,Cast ,15x6.5,14.1,6.39565284
5Zigen N1R-SP08 ,Cast ,17x7,17.5,7.937867
5Zigen ProRacer GN+,Cast,17x7.5,20,9.071848
5Zigen ProRacer GN+,Cast,17x8.5,20.5,9.2986442
5Zigen ProRacer GN+,Cast,17x9.5,21,9.5254404
5Zigen ProRacer GN+,Cast,18x7.5,21.5,9.7522366
5Zigen ProRacer GN+,Cast,18x8.5,22,9.9790328
5Zigen ProRacer GN+,Cast,18x9.5,22.5,10.205829
5Zigen RSX-6,Cast,17x7,17.7,8.02858548
5Zigen Sports Engine SC3000,Cast,19x8.5,27,12.2469948
5Zigen Sports Engine SC3000,Cast,19x9.5,28,12.7005872
5Zigen Super Six,Cast,17x7,19,8.6182556
5Zigen Super Six,Cast,18x7.5,19.8,8.98112952
5Zigen Typhoon,Cast,17x7.5,21.5,9.7522366
5Zigen Typhoon,Cast,17x8,22,9.9790328
5Zigen Typhoon,Cast,17x9,22.5,10.205829
6061 A5,Forged ,17x7,14.5,6.5770898
6061 A5,Forged ,19x7.5,18.5,8.3914594
6061 A5LW,Forged ,17x7,13.5,6.1234974
6061 A5LW,Forged ,19x7.5,15,6.803886
6061 AM,Forged ,19x7.5,16.5,7.4842746
949Racing 6UL,Cast,15x7.5,12,5.4431088
949Racing 6UL,Cast,15x8,12.8,5.80598272
949Racing 6UL,Cast,15x9,13.4,6.07813816
AB-Eintz Type 06,Cast,20x8.5,29,13.1541796
AB-Eintz Type 07,Cast,18x8.5,27.8,12.60986872
AB-Eintz Type 13,Cast,19x9.5,31.3,14.19744212
ABT Sportsline A-10 ,Cast ,18x8,24,10.8862176
ABT Sportsline A-16 ,Cast ,17x8,24.8,11.24909152
ABT Sportsline A-23 ,Cast ,17x7.5,22.5,10.205829
ABT Sportsline New Classic ,Cast ,18x8,26,11.7934024
ABT Sportsline V1 ,Cast ,17x7.5,21.3,9.66151812
AC Schnitzer (front),Forged,20x10,22,9.9790328
AC Schnitzer (rear),Forged,20x10,23.8,10.79549912
AC Schnitzer Type II,Forged,17x8.5,21.5,9.7522366
Ace A109 (Formula) ,Cast ,17x7,25,11.33981
Ace A130 (Spyder),Cast,18x10,25,11.33981
Ace A130 (Spyder),Cast,18x8.5,23,10.4326252
Ace A131 (Lola) ,Cast ,17x7,23.5,10.6594214
Ace A132 (Klassik),Cast,19x8.5,28.5,12.9273834
Ace A134 (Turbo) ,Cast ,17x7,20.5,9.2986442
Ace A137 (Flame) ,Cast ,18x8.5,31.5,14.2881606
Ace A151 (Spade) ,Cast ,18x7.5,23,10.4326252
Ace A157 (Monaco) ,Cast ,19x8,27.3,12.38307252
Ace A164 (Desire) ,Cast ,18x8.5,26.5,12.0201986
Ace A184 (Zeus),Cast,18x7.5,25,11.33981
Ace A184 (Zeus),Cast,18x8.5,30,13.607772
Ace A204 (Impact) ,Cast ,17x7,19,8.6182556
Ace A204 (Impact) ,Cast ,19x8,24,10.8862176
Ace A205 (Manta) ,Cast ,18x7.5,23,10.4326252
Ace A205 (Manta) ,Cast ,19x8,26.6,12.06555784
Ace A205 (Manta) ,Cast ,19x8.5,27,12.2469948
Ace C001 (T1),Cast,22x9.5,39,17.6901036
Ace C053 (Trend),Cast,19x8.5,28,12.7005872
Ace C103 (Allure),Cast,18x8,25.5,11.5666062
Ace C808 (Spark),Cast,18x8,26.5,12.0201986
Ace C808 (Spark),Cast,20x8.5,36.5,16.5561226
Ace C808B (Mack),Cast,22x9.5,46.5,21.0920466
Ace C813 (Le Mans),Cast,22x9.5,37,16.7829188
Ace C814 (Slick),Cast,19x11,30,13.607772
Ace D632 (Matrix),Cast,19x8.5,27,12.2469948
Ace D636 (Radium),Cast,18x8,22.5,10.205829
Ace D636 (Radium),Cast,19x8,27,12.2469948
Acura Integra GS 92 ,Cast ,14x5.5,15.5,7.0306822
Acura Integra GS-R 94-95 ,Cast ,15x6,16,7.2574784
Acura Integra GS-R 96 ,Cast ,15x6,15.5,7.0306822
Acura Integra GS-R 97 (00+ LS) ,Cast ,15x6,15,6.803886
Acura Integra GS-R 98-01 ,Cast ,15x6,16.3,7.39355612
Acura Integra Type-R (Euro 5-bolt) ,Cast ,15x6,13,5.8967012
Acura Integra Type-R (JDM 4-bolt) ,Cast ,15x6,12.3,5.57918652
Acura Integra Type-R (JDM 4-bolt) ,Cast ,16x7,17,7.7110708
Acura Integra Type-R (US 5-bolt) ,Cast ,15x6,15.6,7.07604144
Acura NSX ,Forged ,15x6.5,15.2,6.89460448
Acura NSX ,Forged ,16x7,16.8,7.62035232
Acura NSX ,Forged,16x8,18.9,8.57289636
Acura NSX ,Forged ,17x8.5,20.9,9.48008116
Acura RSX 02-04,Cast ,16x6.5,16,7.2574784
Acura RSX 05-06,Cast,17x7,20.7,9.38936268
Acura TSX 04-05,Cast,17x7,21,9.5254404
Adler Racing AR05A ,Cast ,16x7,15.7,7.12140068
Adler Racing AR08 ,Cast ,16x7,15.7,7.12140068
ADR 39 (Intercrew) ,Cast ,17x7,20.3,9.20792572
ADR 42 (M-Classic) ,Cast ,20x8.5,29.8,13.51705352
ADR 43 (X-Factor) ,Cast ,19x8,27.8,12.60986872
ADR Battle Axe,Cast,17x7,22.5,10.205829
ADR Cobra ,Cast ,17x9,26,11.7934024
ADR DTM ,Cast ,16x7,19,8.6182556
ADR Hypertek ,Cast ,17x7,19,8.6182556
ADR J-Sprint,Cast,17x7,18.8,8.52753712
ADR Kasai ,Cast ,18x8,22.8,10.34190672
ADR Lightning ,Cast ,17x7,25.5,11.5666062
ADR M-Sport ,Cast ,17x7,22.1,10.02439204
ADR M-Sport ,Cast ,18x7.5,23,10.4326252
ADR M-Sport ,Cast ,18x8.5,25,11.33981
ADR M-Sport ,Cast ,18x9.5,26.7,12.11091708
ADR Reaction ,Cast ,16x7,19.9,9.02648876
ADR Reaction ,Cast ,18x7.5,24.3,11.02229532
ADR Revolution ,Cast ,17x7,20.5,9.2986442
ADR RS Limited 17 Shinwa,Cast,17x7,20.1,9.11720724
ADR RS Limited Concept Pro ,Cast ,15x6.5,13,5.8967012
ADR RS Limited Concept Pro ,Cast ,16x7,16.5,7.4842746
ADR RS Limited Concept Pro ,Cast ,17x7,18,8.1646632
ADR RS Limited Mase ,Cast ,17x7,17.5,7.937867
ADR RS Limited Mase ,Cast ,18x7.5,19.5,8.8450518
ADR RS Limited Ricochet ,Cast ,17x7,19.4,8.79969256
ADR RS Limited Shinwa,Cast,16x7,15,6.803886
ADR RS2000 ,Cast ,17x7,21,9.5254404
ADR RS2000 ,Cast ,18x8,23,10.4326252
ADR Version II ,Cast ,18x8,28.6,12.97274264
Advan Kreuzer Series X,Cast,18x8,16.5,7.4842746
Advan Model 5 ,Cast ,18x8,19.8,8.98112952
Advan Model 7 ,Cast ,15x5.5,12.3,5.57918652
Advan Model 7 ,Cast ,19x9,27,12.2469948
Advan Model T6,Cast,18x8,20,9.071848
Advan Racing Oni,Cast,15x7,14.5,6.5770898
Advan Racing RA3-DT ,Cast ,17x9.5,18.5,8.3914594
Advan Racing RA3-DT ,Cast ,18x10,20.5,9.2986442
Advan Racing RC II,Cast,18x7.5,17,7.7110708
Advan Racing RC Rally ,Cast ,17x7,18.5,8.3914594
Advan Racing RG ,Cast ,14x6,8.9,4.03697236
Advan Racing RG ,Cast ,14x6.5,9.9,4.49056476
Advan Racing RG ,Cast ,15x6.5,10.5,4.7627202
Advan Racing RG ,Cast ,15x7,11.4,5.17095336
Advan Racing RG ,Cast ,15x7.5,12.1,5.48846804
Advan Racing RG ,Cast ,15x8,12.6,5.71526424
Advan Racing RG ,Cast ,16x7,12.7,5.76062348
Advan Racing RG ,Cast ,16x7.5,13.4,6.07813816
Advan Racing RG ,Cast ,16x8,13.8,6.25957512
Advan Racing RG ,Cast ,17x7.5,15.2,6.89460448
Advan Racing RG ,Cast ,17x8.5,16.5,7.4842746
Advan Racing RG ,Cast ,17x9.5,17.9,8.11930396
Advan Racing RG ,Cast ,18x9,19,8.6182556
Advan Racing RG II,Cast,16x7,12.9,5.85134196
Advan Racing RG II,Cast,17x9,16.7,7.57499308
Advan Racing RG II,Cast,18x7.5,17,7.7110708
Advan Racing RG II,Cast,18x8,17.4,7.89250776
Advan Racing RG II,Cast,18x9,17.9,8.11930396
Advan Racing RS,Cast,17x8.5,16.5,7.4842746
Advan Racing RS,Cast,17x9,17.5,7.937867
Advan Racing RS,Cast,18x9,17.7,8.02858548
Advan Racing RZ,Cast,18x8,16.5,7.4842746
Advan Racing T6,Cast,17x8,17,7.7110708
Advan Racing T6,Cast,18x8,17.4,7.89250776
Advan Racing T7,Cast ,18x8,17.4,7.89250776
Advan Racing TC ,Cast ,18x7.5,19.8,8.98112952
Advan Racing TC II,Cast,18x7.5,17,7.7110708
Advan Racing TC II,Cast,18x9.5,17.5,7.937867
Advan Siena Generation II ,Cast ,18x10,25,11.33981
Advan Super Advan Generation II ,Cast,18x7.5,17.6,7.98322624
Advan Super Advan Generation II ,Cast,18x8.5,18,8.1646632
Advan Super Advan Racing SA3R ,Cast ,17x8,23.5,10.6594214
Advan Super Advan Racing SA3R ,Cast ,18x9.5,25.5,11.5666062
Advanti Racing 976 ,Cast ,17x7,21.8,9.88831432
Advanti Racing Battle Z ,Cast ,17x7,22,9.9790328
Advanti Racing Jazz ,Cast ,16x7,18.5,8.3914594
Advanti Racing Lightening ,Cast ,17x7,23.5,10.6594214
Advanti Racing Tuner 6 ,Cast ,17x7,18,8.1646632
Aerospeed RS-11 ,Cast ,17x7,21.4,9.70687736
Aerospeed RS-12 ,Cast ,17x7,23.5,10.6594214
Aerospeed RS-14 ,Cast ,17x7,20.5,9.2986442
Aerospeed RS-6 ,Cast ,17x7,23,10.4326252
AEZ Bimo ,Cast ,18x8.5,26.8,12.15627632
AEZ Paron ,Cast ,18x8.5,27.4,12.42843176
AEZ Radon ,Cast ,16x7.5,19,8.6182556
AEZ Simas X ,Cast ,18x8.5,30.5,13.8345682
AFX Ambush 750 ,Cast ,20x8.5,33,14.9685492
AFX Wedge ,Cast ,17x7.5,27.5,12.473791
AG Forged SMK Monoblock AG1-SMK13,Forged,17x9,13.2,5.98741968
AG Forged SMK Monoblock AG3-SMK26,Forged,17x7.5,9.5,4.3091278
AG Forged SMK Monoblock D104,Forged,17x8,16.3,7.39355612
AG Forged SMK Monoblock D104,Forged,18x8,19.2,8.70897408
AG Forged SMK Monoblock D13,Forged,17x8,17.8,8.07394472
AG Forged SMK Monoblock D57,Forged,16x7,12.5,5.669905
AG Forged SMK Monoblock D57,Forged,17x7.5,17.6,7.98322624
AG Forged SMK Monoblock D57,Forged,18x8,16.5,7.4842746
AG Forged SMK Monoblock D74,Forged,18x8,19.7,8.93577028
AG Forged SMK Monoblock D99,Forged,18x8,18.8,8.52753712
AG Forged SMK Monoblock DG,Forged,15x6.5,16.6,7.52963384
AK Tires Monza,Cast,15x6.5,13,5.8967012
AK Tires Monza,Cast,16x6.5,14.5,6.5770898
Akuza 209 Siege ,Cast ,17x7.5,21,9.5254404
Akuza 209 Siege ,Cast ,18x8.5,25.6,11.61196544
Akuza Z18 Sublime ,Cast ,19x8.5,31.8,14.42423832
Alba 530 ,Cast ,18x7.5,27.3,12.38307252
Alba 540 (Lexo) ,Cast ,18x7.5,27.6,12.51915024
Alba 707 (Bertha) ,Cast ,18x7.5,33,14.9685492
Alba 804 (Delta) ,Cast ,18x8.5,33.3,15.10462692
Alba 907(Blaze) ,Cast ,20x8.5,31.5,14.2881606
Alba Helix ,Cast ,17x7.5,26.5,12.0201986
Alba R-510 ,Cast ,17x7.5,22,9.9790328
Alba Wolverine ,Cast ,17x7.5,27,12.2469948
Alessio Arizona,Cast,16x7.5,20.8,9.43472192
Alfa Romeo ,Cast Mg ,13x5.5,9,4.0823316
Alfa Romeo 156 ,Cast ,16x6.5,21.7,9.84295508
Alfa Romeo GTV ,Cast ,17x7.5,25.3,11.47588772
ALT 148 ,Cast ,15x6.5,16.5,7.4842746
ALT AT-186 ,Cast ,17x7,24,10.8862176
ALT AT-210 ,Cast ,16x7,15.5,7.0306822
ALT AT-213 ,Cast ,17x7,19,8.6182556
ALT AT-226 (Ciber) ,Cast ,18x7.5,21.6,9.79759584
ALT AT-228 (Fusion) ,Cast ,18x8,25.8,11.70268392
ALT Seven ,Cast ,17x7,23,10.4326252
ALT Slash ,Cast ,17x7,22.3,10.11511052
ALT X-phile ,Cast ,17x7,20.8,9.43472192
Altstadt IV ,Cast ,18x8.5,24.5,11.1130138
Altstadt Mesh ,Cast ,18x8,27.5,12.473791
Aluett Type 10,Cast,15x6,15.9,7.21211916
Aluett Type 03,Cast,15x6,18.9,8.57289636
AME Circlar RS,Cast/Spun,17x7,18.1,8.21002244
AME Circlar RS,Cast/Spun,17x8,19.1,8.66361484
AME Circlar RS,Cast/Spun,17x9,19.9,9.02648876
AME Circlar RS,Cast/Spun,18x10,22,9.9790328
AME Circlar RS,Cast/Spun,18x7.5,19.6,8.89041104
AME Circlar RS,Cast/Spun,18x8,20.1,9.11720724
AME Circlar RS,Cast/Spun,18x8.5,20.7,9.38936268
AME Circlar RS,Cast/Spun,18x9,21.1,9.57079964
AME Circlar RS,Cast/Spun,18x9.5,21.5,9.7522366
AME Circlar Spec M,Cast/Spun,19x10,24.8,11.24909152
AME Circlar Spec M,Cast/Spun,19x8.5,22.5,10.205829
AME Circlar Spec M,Cast/Spun,19x9,23.3,10.56870292
AME Circlar Spec M,Cast/Spun,19x9.5,24,10.8862176
AME Tracer Spec M,Cast,19x10,24,10.8862176
AME Tracer Spec M,Cast,19x8,21.9,9.93367356
AME Tracer Spec M,Cast,19x8.5,22.2,10.06975128
AME Tracer Spec M,Cast,19x9,23.3,10.56870292
AME Tracer Spec M,Cast,19x9.5,23.1,10.47798444
AME Tracer TSSC,Cast,15x7,10.2,4.62664248
AME Tracer TSSC,Cast,16x7,14.7,6.66780828
AME Tracer TSSC,Cast,16x8,14.9,6.75852676
AME Tracer TSSC,Cast,17x7,15,6.803886
AME Tracer TSSC,Cast,17x8,15.7,7.12140068
AME Tracer TSSC,Cast,17x9,15.5,7.0306822
AME Tracer TSSC,Cast,18x7.5,17.5,7.937867
AME Tracer TSSC,Cast,18x8.5,18.3,8.30074092
AME Tracer TSSC,Cast,18x9.5,18.2,8.25538168
American Eagle 077 ,Cast ,17x8,22,9.9790328
American Eagle 112,Cast,20x8.5,34.7,15.73965628
American Eagle 133,Cast,20x8.5,38,17.2365112
American Eagle 135 ,Cast ,17x7.5,20,9.071848
American Eagle 168 (Cobra) ,Cast ,17x9,24,10.8862176
American Racing AR-210 (Zurg) ,Cast ,16x7,19.5,8.8450518
American Racing AR-222 (Pinzetti) ,Cast ,16x7,20,9.071848
American Racing AR-222 (Pinzetti) ,Cast ,17x7,22.5,10.205829
American Racing AR-245 (Twisted Tuner) ,Cast ,16x7,21.5,9.7522366
American Racing AR-245 (Twisted Tuner) ,Cast ,18x7,24,10.8862176
American Racing AR-50 ,Cast ,16x7,17.5,7.937867
American Racing AR-55 (Spyder) ,Cast ,14x6,15,6.803886
American Racing AR-55 (Spyder) ,Cast ,15x7,15.9,7.21211916
American Racing AR-55 (Spyder) ,Cast ,16x7,17,7.7110708
American Racing AR-95 (Estrella) ,Cast ,14x6,13.5,6.1234974
American Racing AR-95 (Estrella) ,Cast ,15x7,18,8.1646632
American Racing AR-95 (Estrella) ,Cast ,16x7,20,9.071848
American Racing Libre ,Cast ,13x5.5,12.8,5.80598272
American Racing Libre ,Cast ,14x5.5,13.5,6.1234974
American Racing Muscle Razor,Cast,16x7.5,20,9.071848
American Racing Muscle Razor,Cast,17x7.5,22,9.9790328
AMG 170,Cast/Spun ,17x7.5,25.6,11.61196544
AMG 170,Cast/Spun ,18x7.5,27.3,12.38307252
AMG 171,Cast,17x7.5,25.1,11.38516924
AMG 171,Cast,18x7.5,26.9,12.20163556
AMG 203,Cast/Spun ,18x7.5,32.6,14.78711224
AMG Monoblock ,Cast ,17x7.5,27.5,12.473791
AMG Monoblock ,Cast ,17x8.5,28,12.7005872
Anterra Type 145 ,Cast ,17x7,25,11.33981
Anterra Type 161 ,Cast ,17x7,29,13.1541796
Anterra Type 163 ,Cast ,18x8,33,14.9685492
Anterra Type 165 ,Cast ,18x7.5,24.2,10.97693608
Anterra Type 183 ,Cast ,18x8,30.8,13.97064592
Anterra Type 309 ,Cast ,18x8,27.4,12.42843176
Anzio Ultra,Cast,18x8,26.5,12.0201986
Arbet III ,Cast ,17x7,25,11.33981
Arbet V ,Cast ,15x7,21,9.5254404
Arceo Eurostar ,Cast ,18x7.5,23.8,10.79549912
Arceo Megastar ,Cast ,19x8,29.8,13.51705352
Arelli Bling-Bling (Type 101) ,Cast ,20x8.5,34,15.4221416
Arelli Czar ,Cast ,18x7.5,27.5,12.473791
Arelli DeLemma ,Cast ,20x8.5,38.8,17.59938512
Arelli Hang Tyme,Cast,20x10,56,25.4011744
Arelli Hang Tyme,Cast,22x10,65,29.483506
Arelli Kaz'mir ,Cast ,18x8.5,30,13.607772
Arelli Pulse ,Cast ,17x7,24,10.8862176
Arelli Q ,Cast ,17x7,26,11.7934024
Arelli Sensei ,Cast ,20x8.5,33.8,15.33142312
Arelli Tranz ,Cast ,18x8.5,26.5,12.0201986
Arelli Type 170 ,Cast ,17x7.5,26,11.7934024
Arospeed RS11 ,Cast ,17x7,18.5,8.3914594
Arospeed RS17 ,Cast ,17x7,20.2,9.16256648
Arospeed RS23 ,Cast ,17x7,18,8.1646632
Arospeed RS-GT ,Cast ,18x7.5,22.8,10.34190672
ASA AR1,Cast,15x6.5,15.9,7.21211916
ASA AR1,Cast,16x7,18.1,8.21002244
ASA AR1,Cast,17x7,20.5,9.2986442
ASA AR1,Cast,17x8,21.2,9.61615888
ASA AR1,Cast,18x7.5,22,9.9790328
ASA AR1,Cast,18x8.5,23.5,10.6594214
ASA AR1,Cast,19x8.5,27.8,12.60986872
ASA AR2,Cast,17x7,21,9.5254404
ASA AR2,Cast,18x7.5,22.2,10.06975128
ASA AR2,Cast,18x8,23,10.4326252
ASA AR7,Cast,19x8,27,12.2469948
ASA AR9,Cast,18x8,23.5,10.6594214
ASA AR9,Cast,19x8.5,26.5,12.0201986
ASA EM9 ,Cast ,15x7,19,8.6182556
ASA EM9 ,Cast,16x7,19.5,8.8450518
ASA EM9 ,Cast,17x7,21,9.5254404
ASA FR1 ,Forged ,17x7,16.5,7.4842746
ASA FR1 ,Forged ,17x8,18,8.1646632
ASA JH2,Cast,18x7.5,24.3,11.02229532
ASA JH3,Cast,16x7,19.8,8.98112952
ASA JH3,Cast,17x7.5,23.8,10.79549912
ASA JH3,Cast,18x8,25.5,11.5666062
ASA JH6,Cast,16x7,18,8.1646632
ASA JH6,Cast,17x7,19,8.6182556
ASA JH8,Cast,17x7.5,20.2,9.16256648
ASA JH8,Cast,18x7.5,21.8,9.88831432
ASA JH8,Cast,18x8.5,22.8,10.34190672
ASA JH8,Cast,19x8.5,25,11.33981
ASA JH9,Cast,18x8,28.5,12.9273834
ASA JH9,Cast,19x8,30.5,13.8345682
ASA JS1 ,Cast ,15x7,17,7.7110708
ASA JS1 ,Cast ,16x7,18,8.1646632
ASA JS1 ,Cast ,17x7,20.5,9.2986442
ASA JS5 ,Cast,15x7,18,8.1646632
ASA JS5 ,Cast,16x7.5,20,9.071848
ASA JS5 ,Cast,17x7,21.5,9.7522366
ASA JS5 ,Cast ,18x7.5,23,10.4326252
ASA JS5 ,Cast ,18x8,23,10.4326252
ASA JS6,Cast,15x7,19.5,8.8450518
ASA JS6,Cast,16x7,20.5,9.2986442
ASA JS6,Cast,17x7,22.5,10.205829
ASA KA3 ,Cast ,17x7.5,23.4,10.61406216
ASA LS5 ,Cast ,16x7,17,7.7110708
ASA LS5 ,Cast ,17x7,17.4,7.89250776
ASA LW5,Cast,15x7,14.5,6.5770898
ASA LW5,Cast,16x7.5,16,7.2574784
ASA LW5,Cast,17x7.5,17.2,7.80178928
ASA ST2,Cast,18x8,26.5,12.0201986
ASA ST3,Cast,18x8,25.6,11.61196544
ASA ST4,Cast,17x8,25.6,11.61196544
ASA ST4,Cast,18x8,24.7,11.20373228
ASA ST4,Cast,19x8.5,26.9,12.20163556
ASA ZR2,Cast/Spun ,18x8,27,12.2469948
ASA ZR2,Cast/Spun ,19x8.5,28.8,13.06346112
AT Italia 10 Razze,Cast,16x7.5,20.5,9.2986442
AT Italia 10 Razze,Cast,17x7.5,22,9.9790328
AT Italia 9 Razze,Cast,18x8,28.5,12.9273834
AT Italia 9 Razze,Cast,19x8.5,30.2,13.69849048
AT Italia Alp ,Cast ,16x7.5,23.5,10.6594214
AT Italia Alp ,Cast ,17x7.5,25.8,11.70268392
AT Italia Alp ,Cast ,18x8,27,12.2469948
AT Italia Flash ,Cast ,17x8,25.4,11.52124696
AT Italia Flash ,Cast ,18x8,27,12.2469948
AT Italia Inox,Cast,17x7.5,26,11.7934024
AT Italia Nido,Cast,18x8,26,11.7934024
AT Italia Nido,Cast,18x8.5,27,12.2469948
AT Italia Nido,Cast,19x8.5,29,13.1541796
AT Italia Propeller,Cast,18x8,27,12.2469948
AT Italia Propeller,Cast,18x8.5,28.5,12.9273834
AT Italia Riva ,Cast/Spun ,16x7.5,23.5,10.6594214
AT Italia Riva ,Cast/Spun ,17x8,26,11.7934024
AT Italia Riva ,Cast/Spun ,18x8,27,12.2469948
AT Italia S5 ,Cast ,17x7.5,26,11.7934024
AT Italia S5 ,Cast ,18x8,27,12.2469948
AT Italia Spider,Cast/Spun ,17x7.5,22.4,10.16046976
AT Italia Spider,Cast/Spun ,18x8,25.8,11.70268392
AT Italia Spider,Cast/Spun ,18x8.5,26.2,11.88412088
AT Italia Spider,Cast/Spun ,19x8.5,28,12.7005872
ATA H10 ,Cast ,17x7.5,28.5,12.9273834
ATA H20 ,Cast ,17x7.5,25,11.33981
ATA H20 ,Cast ,18x8.5,28.8,13.06346112
ATA H30 ,Cast ,18x7.5,28.4,12.88202416
A-Tech Finalspeed,Cast,15x7,13,5.8967012
A-Tech Finalspeed,Cast,17x7,17,7.7110708
ATP 5 Razze ,Cast ,16x7,23.3,10.56870292
ATP Flashsports ,Cast ,18x8,26,11.7934024
ATP PT5 ,Cast ,17x7.5,28.3,12.83666492
ATP Spa ,Cast ,17x7,24.5,11.1130138
ATP Spa ,Cast ,17x8.5,25.8,11.70268392
ATS 2000 DTM,Cast,17x7.5,20.8,9.43472192
ATS Cetus ,Cast ,18x8,26.5,12.0201986
ATS Cup,Cast,15x7,17,7.7110708
ATS DTC Comp Lite,Cast,15x8,13.8,6.25957512
ATS DTC Comp Lite,Cast,17x7.5,15.5,7.0306822
ATS DTC Motorsport,Cast,15x7,12.3,5.57918652
ATS DTC Motorsport,Cast,15x8,13.2,5.98741968
ATS DTC Motorsport,Cast,17x7.5,18.9,8.57289636
ATS DTC Motorsport,Cast,17x9,19.4,8.79969256
ATS DTC Motorsport,Cast,18x8.5,19.8,8.98112952
ATS DTC Superlight,Cast,17x7.5,16.3,7.39355612
ATS DTM Comp,Cast,17x7,20.8,9.43472192
ATS DTM Comp,Cast,17x7.5,21.8,9.88831432
ATS DTM Comp,Cast,17x9,24.9,11.29445076
ATS DTM Comp,Cast,18x7,23.3,10.56870292
ATS DTM Comp,Cast,18x8,22.4,10.16046976
ATS DTM Comp Racing,Cast,17x7.5,19.4,8.79969256
ATS DTM Comp Racing,Cast,17x9,20.2,9.16256648
ATS DTM Comp Racing,Cast,18x7,19.1,8.66361484
ATS DTM Comp Racing,Cast,18x8,19.8,8.98112952
ATS Epsilon ,Cast ,17x8,21.4,9.70687736
ATS Planet ,Cast ,16x7,18.8,8.52753712
ATS Planet ,Cast ,18x8,25,11.33981
Audi A3 97,Cast,15x6,13.3,6.03277892
Audi A3 97,Cast,15x7,15.5,7.0306822
Audi A4 5-spoke ,Cast ,16x7,20,9.071848
Audi A4 7-spoke ,Cast ,16x7,20.6,9.34400344
Audi A8 ,Forged ,17x8,21,9.5254404
Audi A8 9-spoke ,Cast ,20x8.5,28.6,12.97274264
Audi RS4 mk1 9-spoke,Cast,18x8,19.5,8.8450518
Audi RS4,Cast,19x9,33,14.9685492
Audi R8 (Front),Cast,19x8.5,30,13.607772
Audi S4 92-94,Forged,16x8,18,8.1646632
Audi S4 Avus ,Cast ,17x7.5,28,12.7005872
Audi S8 Avus ,Cast ,18x8,27.2,12.33771328
Audi TT ,Cast ,16x7,18.5,8.3914594
Audi TT ,Forged ,17x7.5,21.5,9.7522366
Audi TT ,Cast ,17x7.5,29,13.1541796
Autobahn International C2 Cup ,Cast ,17x7.5,21.5,9.7522366
Autobahn International Twisted Spoke ,Cast ,18x9.5,31.5,14.2881606
Axis Crux,Cast,17x7,19.8,8.98112952
Axis Crux,Cast,18x7.5,21.6,9.79759584
Axis Crux,Cast,19x8,25,11.33981
Axis Decade,Cast,18x8,22.5,10.205829
Axis GT-R,Cast,20x10.5,31.5,14.2881606
Axis GT-R,Cast,20x9,27,12.2469948
Axis Hiro,Cast,18x8.5,22.4,10.16046976
Axis Hiro,Cast,19x10.5,26.9,12.20163556
Axis Hiro,Cast,19x8.5,26.8,12.15627632
Axis Hiro,Cast,19x9.5,27,12.2469948
Axis Kent,Cast,22x10,42,19.0508808
